product_id;product_code;active;name;price;currency;vat;unit;category;producer;weight;ean;short_description;description;stock;"images 1";"images 2";"images 3";"images 4";"images 5";"images 6";"images 7"
445;P6955AU;1;"Kolczyki wiszące z kulkami (P6955AU)";46.65;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.004;5900601002418;"Niesamowicie uniwersalna biżuteria z motywem kuleczek idealna na każdą okazję. Długość kolczyków wynosi 4cm. Kolczyki pozłacane.";"<p>Niesamowicie uniwersalna biżuteria z motywem kuleczek idealna na każdą okazję. Długość kolczyków wynosi 4cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/445/30530-Kolczyki-wiszace-z-kulkami-P6955AU-445-P6955AU.jpg;https://drop.seltu.pl/images/colibra/445/69027-Kolczyki-wiszace-z-kulkami-P6955AU-445-P6955AU.png;;;;;
446;P7941AU;1;"Kolczyki wykałaczki (P7941AU)";44.54;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.005;5900601003118;"Kolczyki to idealny pomysł na prezent, a także uzupełnienie stylizacji. Klasyczne długie kolczyki to element, który musisz mieć! Wymiar kolczyka 8,5cm x 0,3cm. Kolczyki pozłacane.";"<p>Kolczyki to idealny pomysł na prezent, a także uzupełnienie stylizacji. Klasyczne długie kolczyki to element, który musisz mieć! Wymiar kolczyka 8,5cm x 0,3cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/446/60322-Kolczyki-wykalaczki-P7941AU-446-P7941AU.jpg;;;;;;
449;P8153AU;1;"Kolczyki zawijasy z kryształami z kolekcji Wedding Dream (P8153AU)";59;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.004;5900601005051;"Długie kolczyki z kryształami SWAROVSKI pasują zarówno do uroczystej stylizacji jak i codziennego looku. Długość kolczyka 5cm. Szerokość kolczyka 0,5cm. Kolczyki pozłacane.";"<p>Długie kolczyki z kryształami SWAROVSKI pasują zarówno do uroczystej stylizacji jak i codziennego looku. Długość kolczyka 5cm. Szerokość kolczyka 0,5cm. Kolczyki pozłacane.</p>";2;https://drop.seltu.pl/images/colibra/449/66723-Kolczyki-zawijasy-z-krysztalami-z-kolekcji-Wedding-Dream-P8153AU-449-P8153AU.jpg;;;;;;
450;P8595AU;1;"Kolczyki małe kuleczki (P8595AU)";40;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.003;5900601005235;"Niesamowicie uniwersalna biżuteria z motywem kuleczek idealna na każdą okazję. Średnica kolczyka 0,7cm. Kolczyki pozłacane.";"<p>Niesamowicie uniwersalna biżuteria z motywem kuleczek idealna na każdą okazję. Średnica kolczyka 0,7cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/450/70427-Kolczyki-male-kuleczki-P8595AU-450-P8595AU.jpg;;;;;;
451;P3211AU;1;"Kolczyki motylki z kolekcji Classic (P3211AU)";60;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.002;5900601005525;"Kolczyki to doskonały pomysł na prezent oraz idealne uzupełnienie każdej stylizacji. Dziewczęce kolczyki z motylkami - dla mamy i córki. Wielkość kolczyka 1cm x 1cm.";"<p>Kolczyki to doskonały pomysł na prezent oraz idealne uzupełnienie każdej stylizacji. Dziewczęce kolczyki z motylkami - dla mamy i córki. Wielkość kolczyka 1cm x 1cm.</p>";0;https://drop.seltu.pl/images/colibra/451/69987-Kolczyki-motylki-z-kolekcji-Classic-P3211AU-451-P3211AU.jpg;https://drop.seltu.pl/images/colibra/451/70018-Kolczyki-motylki-z-kolekcji-Classic-P3211AU-451-P3211AU.jpg;;;;;
452;P6023/2AU;1;"Kolczyki koła 4,5cm (P6023/2AU)";45;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.008;5900601006447;"Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Posiadamy najróżniejsze wzory i wielkości. Wybierz swoje ulubione lub wypróbuj wszystkie! Średnica kolczyka 4,5cm. Szerokość koła 0,2cm.";"<p>Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Posiadamy najróżniejsze wzory i wielkości. Wybierz swoje ulubione lub wypróbuj wszystkie! Średnica kolczyka 4,5cm. Szerokość koła 0,2cm.</p>";27;https://drop.seltu.pl/images/colibra/452/69945-Kolczyki-kola-45cm-P60232AU-452-P6023/2AU.jpg;;;;;;
456;P4538/5AU;1;"Kolczyki koła 3-4cm cieniutkie (P4538/5AU)";38;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.003;5900601022898;"<p>Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Posiadamy najróżniejsze wzory i wielkości. Wybierz swoje ulubione lub wypróbuj wszystkie! Średnica koła 4 cm. Szerokość koła 0,1cm. Kolczyki pozłacane.</p>";"<p>Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Posiadamy najróżniejsze wzory i wielkości. Wybierz swoje ulubione lub wypróbuj wszystkie! Średnica koła 4 cm. Szerokość koła 0,1cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/456/69186-Kolczyki-kola-3-4cm-cieniutkie-P45385AU-456-P4538/5AU.jpg;;;;;;
457;P6023/1AU;1;"Kolczyki koła 4cm klasyczne (P6023/1AU)";45;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.006;5900601025776;"Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Posiadamy najróżniejsze wzory i wielkości. Wybierz swoje ulubione lub wypróbuj wszystkie! Średnica kolczyka 4cm. Szerokość 0,2cm.";"<p>Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Posiadamy najróżniejsze wzory i wielkości. Wybierz swoje ulubione lub wypróbuj wszystkie! Średnica kolczyka 4cm. Szerokość 0,2cm.</p>";0;https://drop.seltu.pl/images/colibra/457/69191-Kolczyki-kola-4cm-klasyczne-P60231AU-457-P6023/1AU.jpg;;;;;;
459;P6023AU;1;"Kolczyki koła 3,5cm (P6023AU)";42;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.007;5900601025790;"Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Posiadamy najróżniejsze wzory i wielkości. Wybierz swoje ulubione lub wypróbuj wszystkie! Średnica kolczyka 3,5cm. Szerokość 0,2cm. Kolczyki pozłacane.";"<p>Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Posiadamy najróżniejsze wzory i wielkości. Wybierz swoje ulubione lub wypróbuj wszystkie! Średnica kolczyka 3,5cm. Szerokość 0,2cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/459/69192-Kolczyki-kola-35cm-P6023AU-459-P6023AU.jpg;;;;;;
460;P4739/3AU;1;"Kolczyki zawijane koła 5cm (P4739/3AU)";42;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.009;5900601025868;"Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Posiadamy najróżniejsze wzory i wielkości. Wybierz swoje ulubione lub wypróbuj wszystkie! Średnica kolczyka 5cm. Szerokość koła 0,3cm. Kolczyki pozłacane.";"<p>Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Posiadamy najróżniejsze wzory i wielkości. Wybierz swoje ulubione lub wypróbuj wszystkie! Średnica kolczyka 5cm. Szerokość koła 0,3cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/460/69330-Kolczyki-zawijane-kola-5cm-P47393AU-460-P4739/3AU.jpg;;;;;;
467;P9964AU;1;"Kolczyki podłużne z kryształkami (P9964AU)";40.28;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.001;5900601051669;"Kolbiece i eleganckie kolczyki z kryształami Swarovski idealnie pasują do sukienek, kombinezonów i garniturów. Wielkość kolczyka 1,9cm x 0,3cm.
Kolczyki pozłacane.";"<p>Kolbiece i eleganckie kolczyki z kryształami Swarovski idealnie pasują do sukienek, kombinezonów i garniturów. Wielkość kolczyka 1,9cm x 0,3cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/467/67464-Kolczyki-podluzne-z-krysztalkami-P9964AU-467-P9964AU.jpg;;;;;;
468;P9964AG;1;"Kolczyki podłużne z kryształkami (P9964AG)";40.28;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.001;5900601051676;"Kobiece i eleganckie kolczyki z kryształami SWAROVSKI idealnie pasują do sukienek, kombinezonów i garniturów. Wielkość kolczyka 1,9cm x 0,3cm.
Kolczyki posrebrzane.";"<p>Kobiece i eleganckie kolczyki z kryształami SWAROVSKI idealnie pasują do sukienek, kombinezonów i garniturów. Wielkość kolczyka 1,9cm x 0,3cm. Kolczyki posrebrzane.</p>";0;https://drop.seltu.pl/images/colibra/468/68710-Kolczyki-podluzne-z-krysztalkami-P9964AG-468-P9964AG.jpg;;;;;;
469;P10857AU;1;"Kolczyki kryształ pomiędzy szpicami (P10857AU)";38.17;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.003;5900601099913;"Eleganckie kolczyki z kryształami Swarovski to idealny dodatek do każdej sukienki, czy kombinezonu. Wymiary kolczyka 1,5cm x 1cm. Kolczyki pozłacane.";"<p>Eleganckie kolczyki z kryształami Swarovski to idealny dodatek do każdej sukienki, czy kombinezonu. Wymiary kolczyka 1,5cm x 1cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/469/63051-Kolczyki-krysztal-pomiedzy-szpicami-P10857AU-469-P10857AU.jpg;;;;;;
470;P10881AU;1;"Kolczyki koła 4cm z wzorem (P10881AU)";38.17;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.005;5900601100527;"Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Posiadamy najróżniejsze wzory i wielkości. Wybierz swoje ulubione lub wypróbuj wszystkie! Średnica kolczyka 4cm. Szerokość koła 0,2cm.";"<p>Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Posiadamy najróżniejsze wzory i wielkości. Wybierz swoje ulubione lub wypróbuj wszystkie! Średnica kolczyka 4cm. Szerokość koła 0,2cm.</p>";2;https://drop.seltu.pl/images/colibra/470/56714-Kolczyki-kola-4cm-z-wzorem-P10881AU-470-P10881AU.jpg;;;;;;
472;P11008AU;1;"Kolczyki kwadraty z otworem i perłą (P11008AU)";42.41;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.006;5900601106895;"Kobieca i niesamowicie piękna biżuteria na każdą okazję. Wielkość kolczyka 1,5cm x 1,2cm. Kolczyki pozłacane.";"<p>Kobieca i niesamowicie piękna biżuteria na każdą okazję. Wielkość kolczyka 1,5cm x 1,2cm. Kolczyki pozłacane.</p>";0;https://drop.seltu.pl/images/colibra/472/60386-Kolczyki-kwadraty-z-otworem-i-perla-P11008AU-472-P11008AU.jpg;;;;;;
473;P11081AG;1;"Kolczyki kwiatek z kryształkami (P11081AG)";61.5;PLN;23;"para";"Kobieta > Kolczyki";"Colibra";0.003;5900601110137;"Kobiece i eleganckie kolczyki z kryształami Swarovski idealnie pasują do sukienek, kombinezonów i garniturów. Długość kolczyka 2cm, szerokość kolczyka 1cm. Kolczyki posrebrzane.";"<p>Kobiece i eleganckie kolczyki z kryształami Swarovski idealnie pasują do sukienek, kombinezonów i garniturów. Długość kolczyka 2cm, szerokość kolczyka 1cm. Kolczyki posrebrzane.</p>";0;https://drop.seltu.pl/images/colibra/473/2676-Kolczyki-kwiatek-z-krysztalkami-P11081AG-473-P11081AG.jpg;https://drop.seltu.pl/images/colibra/473/63104-Kolczyki-kwiatek-z-krysztalkami-P11081AG-473-P11081AG.jpg;;;;;
475;E6471AU;1;"Klipsy podwójne koła z kolekcji Classic (E6471AU)";58;PLN;23;"para";"Kobieta > Klipsy";"Colibra";0.008;5900601022782;"<p>Pozłacane klipsy.</p>
<p>Wielkość klipsa 2cm/ 1,3 cm.</p>";"<p>Pozłacane klipsy. Wielkość klipsa 2cm/ 1,3 cm.</p>";0;https://drop.seltu.pl/images/colibra/475/70204-Klipsy-podwojne-kola-z-kolekcji-Classic-E6471AU-475-E6471AU.jpg;;;;;;
474;E4494AU;1;"Klipsy z perłami (E4494AU)";41;PLN;23;"para";"Kobieta > Klipsy";"Colibra";0.002;5900601004665;"Klipsy to doskonałe rozwiązanie dla kobiet, które nie noszą kolczyków. Pozłacane klipsy z perełką. 
Wielkość klipsa 1,5cm x 0,8cm.";"<p>Klipsy to doskonałe rozwiązanie dla kobiet, które nie noszą kolczyków. Pozłacane klipsy z perełką. Wielkość klipsa 1,5cm x 0,8cm.</p>";0;https://drop.seltu.pl/images/colibra/474/69910-Klipsy-z-perlami-E4494AU-474-E4494AU.jpg;https://drop.seltu.pl/images/colibra/474/70078-Klipsy-z-perlami-E4494AU-474-E4494AU.jpg;;;;;
476;E1393/2AU;1;"Klipsy koła z kolekcji Classic (E1393/2AU)";54;PLN;23;"para";"Kobieta > Klipsy";"Colibra";0.009;5900601061651;"<p>Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Posiadamy najróżniejsze wzory i wielkości. Wybierz swoje ulubione lub wypróbuj wszystkie! Średnica klipsów ok. 3,3 cm. Szerokość kół 0,4cm.</p>";"<p>Koła to bez wątpienia klasyka wśród wszystkich kolczyków. Posiadamy najróżniejsze wzory i wielkości. Wybierz swoje ulubione lub wypróbuj wszystkie! Średnica klipsów ok. 3,3 cm. Szerokość kół 0,4cm.</p>";0;https://drop.seltu.pl/images/colibra/476/70847-Klipsy-kola-z-kolekcji-Classic-E13932AU-476-E1393/2AU.jpg;;;;;;
478;E9785AU;1;"Klipsy wiszące z perłą z kolekcji Classic (E9785AU)";59;PLN;23;"para";"Kobieta > Klipsy";"Colibra";0.004;5900601070837;"Pozłacane klipsy z perełką.
Długość klipsa 5cm.";"<p>Pozłacane klipsy z perełką. Długość klipsa 5cm.</p>";0;https://drop.seltu.pl/images/colibra/478/69763-Klipsy-wiszace-z-perla-z-kolekcji-Classic-E9785AU-478-E9785AU.png;;;;;;
480;E9690AU;1;"Klipsy geometryczne (E9690AU)";61.5;PLN;23;"para";"Kobieta > Klipsy";"Colibra";0.008;5900601087248;"Klipsy to doskonałe rozwiązanie dla kobiet, które nie noszą kolczyków. Posiadamy wiele wzorów i rozmiarów! Wybierz swój ulubiony i pokaż swój styl. Wymiary klipsa 6cm x 0,6cm.";"<p>Klipsy to doskonałe rozwiązanie dla kobiet, które nie noszą kolczyków. Posiadamy wiele wzorów i rozmiarów! Wybierz swój ulubiony i pokaż swój styl. Wymiary klipsa 6cm x 0,6cm.</p>";0;https://drop.seltu.pl/images/colibra/480/68093-Klipsy-geometryczne-E9690AU-480-E9690AU.jpg;;;;;;
481;C6952AU;1;"Naszyjnik z kulkami (C6952AU)";80.59;PLN;23;"szt";"Kobieta > Naszyjniki";"Colibra";0.009;5900601002388;"Niesamowicie uniwersalna biżuteria z motywem kuleczek idealna na każdą okazję. Długość naszyjnika 40cm + 10cm przedłużki. Naszyjnik pozłacany.";"<p>Niesamowicie uniwersalna biżuteria z motywem kuleczek idealna na każdą okazję. Długość naszyjnika 40cm + 10cm przedłużki. Naszyjnik pozłacany.</p>";0;https://drop.seltu.pl/images/colibra/481/60333-Naszyjnik-z-kulkami-C6952AU-481-C6952AU.jpg;https://drop.seltu.pl/images/colibra/481/62017-Naszyjnik-z-kulkami-C6952AU-481-C6952AU.png;;;;;
485;C6952AG;1;"Naszyjnik z kulkami (C6952AG)";80.59;PLN;23;"szt";"Kobieta > Naszyjniki";"Colibra";0.009;5900601019133;"Niesamowicie uniwersalna biżuteria z motywem kuleczek idealna na każdą okazję. Długość naszyjnika 40cm + 10cm przedłużki. Naszyjnik posrebrzany.";"<p>Niesamowicie uniwersalna biżuteria z motywem kuleczek idealna na każdą okazję. Długość naszyjnika 40cm + 10cm przedłużki. Naszyjnik posrebrzany.</p>";0;https://drop.seltu.pl/images/colibra/485/69820-Naszyjnik-z-kulkami-C6952AG-485-C6952AG.jpg;;;;;;
487;C9838AU;1;"Naszyjnik z jednolitym sercem (C9838AU)";53.01;PLN;23;"szt";"Kobieta > Naszyjniki";"Colibra";0.006;5900601042872;"Biżuteria z sercami to idealny pomysł na prezent dla ukochanej osoby, a także doskonały dodatek do wielu stylizacji. Długość naszyjnika 44cm. Wielkość serduszka 2cm x 2cm. Naszyjnik pozłacany.";"<p>Biżuteria z sercami to idealny pomysł na prezent dla ukochanej osoby, a także doskonały dodatek do wielu stylizacji. Długość naszyjnika 44cm. Wielkość serduszka 2cm x 2cm. Naszyjnik pozłacany.</p>";7;https://drop.seltu.pl/images/colibra/487/64892-Naszyjnik-z-jednolitym-sercem-C9838AU-487-C9838AU.jpg;;;;;;
489;C9929AG P.MAT;1;"Kolia z gałązek (C9929AG P.MAT)";150.56;PLN;23;"szt";"Kobieta > Kolie";"Colibra";0.02;5900601048942;"Delikatna kolia z kryształami Swarovski to idealne uzupełnienie stylizacji na specjalną okazję. Długość kolii 35 cm plus 12 cm przedłużki. Kolia posrebrzana.";"<p>Delikatna kolia z kryształami Swarovski to idealne uzupełnienie stylizacji na specjalną okazję. Długość kolii 35 cm plus 12 cm przedłużki. Kolia posrebrzana.</p>";12;https://drop.seltu.pl/images/colibra/489/66351-Kolia-z-galazek-C9929AG-PMAT-489-C9929AG P.MAT.jpg;;;;;;
